CreationFinishDate,Artist,MediumMaterial,MediumDetail,Facility,CreditLine,AccessionNumber,DisplayTitle,DisplayDimensions,Media&Support,CurrentLocation,LocationDescription,StreetAddress,StreetAddress2,DistrictName,GeocodingSource,GeocodingAccuracy,GeocodingAccuracyType,Latitude,Longitude,point,SFFindNeighborhoods,CurrentPoliceDistricts,CurrentSupervisorDistricts,AnalysisNeighborhoods
1995,"Acconci, Saitowitz and Soloman","Concrete, Glass, Cables","Concrete, glass blocks, fiber optic cables",Embarcadero,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Waterfront Project,1995.18,Promenade Ribbon,2 miles x 5 ft.,"Concrete, glass blocks, fiber optic cables",Public Display,Between Piers 33 And 38,", San Francisco, CA",,District 3,,,,,,,,,,
2005,Wang Po Shu,"Steel, mirror, Glass","Stainless steel, mirror and glass lenses",Octavia Blvd.,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Octavia Boulevard Streetscape Project,2007.32.5,Ghinlon/Transcope,58 x 8 x 4 1/2 in.,"Stainless steel, mirror and glass lenses",Public Display,At Page St. Nw Corner,"at Page St., San Francisco, CA",,District 5,,,,,,,,,,
1970,"Bowler, Patti","Bronze, Brass",Sheet bronze and sheet brass,Chinatown Public Health Center,Collection of the City and County of San Francisco; Purchased by the San Francisco Arts Commission for Health Center #4,1970.31,Dragon Relief,114  x 672  x 30 in.,Sheet bronze and sheet brass,Public Display,East Side Building Facade Broadway Tunnel Entrance,", San Francisco, CA",,District 3,,,,,,,,,,
2017,"Jägel, Jason",plastic,plastic painted mural,Terminal 1,,,When Pink Elephants Fly,300 x 492 in.,plastic painted mural,SFO,Pre-Security,"Temporary BAB, San Francisco, CA",,SFO,,,,,,,,,,
1987,"Kogure, Kimiko",Glass,Stained glass,Trocadero Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,1987.44.m,Stern Grove Trocadero Clubhouse [second floor window],40 x 30 in.,Stained glass on wood,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
1977,"Overhoff, Jacques","Mosaic Tile, Concrete",Mosaic tile and poured concrete,CCSF  Ocean Campus,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for San Francisco City College,1977.66.a-b,Bicentennial Wings and Sculpture Deck,Deck: 7' h x 30' w x 30' d; Wings: 30' h x 12' x 6',Mosaic tile and poured concrete,Public Display,Batmale Hall Plaza,"50 Phelan Ave, San Francisco, CA 94112",,District 7,Automation,1,range_interpolation,37.724311,-122.452194,POINT (-122.452194 37.724311),95,9,8,41
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.n,Los Ninos del Sol,9 x 9 in.,Glazed ceramic tile on cement,Public Display,Playground,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1999,"Goggin, Brian",Concrete,Concrete,Mission St. sidewalk,Collection of the City and County of San Francisco; Commissioned for by the San Francisco Arts Commission for the Bernal Heights Sidewalk Enhancement Project,1999.17.5,Substrada [Bed],35 x 22 x 1/2 in.,Concrete,Public Display,,"3312 Mission St, San Francisco, CA 94110",,District 9,Automation,1,parcel,37.743793,-122.421374,POINT (-122.421374 37.743793),83,9,2,2
1966,"Stern, Jan Peter",Aluminum,Aluminum,Maritime Plaza,Collection of the City and County of San Francisco; Purchased through a project of the Redevelopment Agency for the Golden Gateway Plaza,1966.24,Limits of Horizon II,94 x 174 x 60 in.,Aluminum on granite,Public Display,Northwest Corner,"between Clay and Washington St., San Francisco, CA",,District 3,,,,,,,,,,
1999,"Fuller (McChesney), Mary",Concrete,cast concrete,Chinatown Portsmouth Square,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Portsmouth Square,1999.19.9,Bench support (Horse),16 x 15 x 15 in.,cast concrete,Public Display,Lower Level Playground,"Clay St and Kearny St, San Francisco, CA 94108",,District 3,Automation,1,intersection,37.794453,-122.404796,POINT (-122.404796 37.794453),104,6,3,6
1994,"Donahue, Marcia",Granite,Granite,Chinatown  Woh Hei Yuen Park,Collection of the City and County of San Franisco; Commissioned by the San Francisco Arts Commission for Woh Hei Yuen Park,1999.20.b,Moon Face,24 x 25 x 32 in.,Granite,Public Display,Between Jackson St. And John St.,"Powell St, San Francisco, CA 94133",,District 3,Automation,1,street_center,37.796034,-122.410134,POINT (-122.410134 37.796034),16,6,3,6
2002,"Fine, Jud and McCarren, Barbara","Bronze, Concrete, Glass, Plant, Plastic, Porcelain Enamel","Bronze, concrete, glass, plants, plastic, porcelain enamel",San Francisco Zoo,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco Zoo,2003.3,Split Mound,Dimensions variable,"Bronze, concrete, glass, plants, plastic, porcelain enamel on steel and stone",Public Display,Near Carousel,"Sloat Blvd. at Great Hwy., San Francisco, CA",,District 7,,,,,,,,,,
1987,"Kogure, Kimiko",Glass,Stained glass,Trocadero Clubhouse,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for Stern Grove Historic Renovation,1987.44.w,Stern Grove Trocadero Clubhouse [second floor window],45 x 20 in.,Stained glass on wood,Public Display,Stern Grove Entry Rd.,"Stern Grove, San Francisco, CA",,District 4,,,,,,,,,,
2006,"Margrill, Anita and Nagasawa, Nobuho",Steel,Stainless steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Franciso Arts Commission for the Third Street Light Rail Project,2007.16,Untitled (Pole-mounted sculpture),480 x 24 x 24 in.,Stainless steel on painted steel,Public Display,3Rd And Marin St.,"3rd St and Marin St, San Francisco, CA 94124",,District 10,Automation,1,intersection,37.749005,-122.387456,POINT (-122.387456 37.749005),56,2,9,1
2010,"Pumpelly Bates, Diana",Steel,Stainless steel,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.1,Reflection,191 x 240 in.,Stainless steel,City Agency,Main Entrance Front Gate,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
1901,"Aitken, Robert Ingersoll","Bronze, Granite",Bronze figure on granite base,Union Square,Collection of the City and County of San Francisco; Funds raised by public subscription,1902.1,"The Dewey Monument (Admiral George Dewey, 1837-1917)",1265  x 135  x 135 in.,Bronze figure on granite base on granite base,Public Display,Center Of Plaza,333 Post St.,,District 3,Department Data,,,37.7880556,-122.4075,POINT (-122.4075 37.7880556),19,6,3,8
1940,"Runyon, Hal Bayard",Bronze,Bronze,Sailor's Union of the Pacific,Collection of the City and County of San Francisco; Gift of the Sailors Union of the Pacific,1940.3,Andrew Furuseth (1854-1938),150 x 60 x 54 in.,Bronze on granite,Public Display,Outside Main Entrance,"450 Harrison St, San Francisco, CA 94105",,District 6,Automation,1,parcel,37.786563,-122.393014,POINT (-122.393014 37.786563),30,1,10,8
1997,"Chamberlain, Ann","Glass, Images","Photographic images, glass",San Francisco General Hospital,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco General Hospital Medical Center Garage,1997.11,Untitled Photographic Images,4 stories,"Photographic images, glass on concrete",City Agency,Parking Garage 2500 24Th St. Nw And Ne Corner Facades,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
1930,"Bufano, Beniamino",Granite,Granite,Valencia Gardens Apartments,Collection of the City and County of San Francisco; Completed for the City of San Francisco under the Works Progress Administration,1942.9,Small Fish--Big Fish,71  x 44  x 24 in.,"Granite on granite, steel and concrete",Public Display,Southeast Courtyard,390 Valencia St.,,District 8,Department Data,,,37.766672,-122.422255,POINT (-122.422255 37.766672),37,3,5,20
2006,"Buchen, Bill and Mary",Steel,Stainless steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.7.3.a-j,Untitled (Paving inserts),"24""h x various width",Stainless steel on concrete,Public Display,3Rd And South St.,3rd and South St.,,District 6,Department Data,,,37.768811,-122.389299,POINT (-122.389299 37.768811),34,1,10,4
2014,Merge Conceptual Design,"Steel, led lighting, Paint","Stainless Steel, led light, Paint",Terminal 3,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the San Francisco International Airport,2016.17.a-z,Sky,420 x 480 in.,"Stainless Steel, led light, Paint",SFO,Gate 65 End Of Terminal,BAE,,SFO,Department Data,,,37.62207,-122.38366,POINT (-122.38366 37.62207),,,,
2008,Daub Firmin Hendrickson,Bronze,Bronze,City Hall,Collection of the City and County of San Francisco; Gift to the City of San Francisco from the Harvey Milk City Hall Memorial Committee,2008.6.b,Harvey Milk [relief],7 1/2 x 7 3/4 x 3/8 in.,Bronze,Public Display,"2nd floor, Supervisor's Rotunda","1 Dr Carlton B Goodlett Pl, San Francisco, CA 94102",,District 6,Automation,1,parcel,37.779324,-122.418817,POINT (-122.418817 37.779324),21,4,10,36
,Anonymous,Bronze,Bronze,San Francisco General Hospital,Gift of the Chinese Cultural Center to the San Francisco General Hospital and the Art Commission,1984.25,Untitled (Burner),"36"" H X 14"" W X 30"" D",Bronze,City Agency,Main Building Seventh Floor Courtyard,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2006,"Buchen, Bill and Mary",Steel,Painted steel,3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.11.1,Untitled (Pole-mounted scupture),480 x 84 x 84 in.,Painted steel,Public Display,Downtown Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1936,"Bufano, Beniamino","Steel, Granite","Stainless steel, rose-red granite",St. Mary's Square,Collection of the City and County of San Francisco; Commissioned for St. Mary's Plaza,1936.1,Sun Yat-Sen,264 x 120 x 102 in.,"Stainless steel, rose-red granite",Public Display,Between California And Pine St.,Quincy St.,,District 3,Department Data,,,37.7920562,-122.4051171,POINT (-122.4051171 37.7920562),104,6,3,8
2003,"Rodriguez, Isis",Ceramic Tile,Glazed ceramic tile,Parque Ninos Unidos,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Parque Ninos Unidos,2005.11.q,Los Ninos del Sol,9 x 9 in.,Glazed ceramic tile on cement,Public Display,Playground,"23rd St and Treat Ave, San Francisco, CA 94110",,District 9,Automation,0.8,intersection,37.754165,-122.413141,POINT (-122.413141 37.754165),53,3,2,20
1934,"Hamlin, Edith",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.25,Hunting in California,108 x 144 in.,Fresco,Public Display,2Nd Floor,1 Telegraph Hill Blvd.,,District 3,Department Data,,,37.8023949,-122.4058222,POINT (-122.4058222 37.8023949),18,6,3,23
1974,"Asawa, Ruth",Bronze,Bronze,Hagiwara Tea Garden,Collection of the City and County of San Francisco; Gift of the John McLaren Society for the Japanese Tea Garden,1974.24.a-f,Hagiwara Family Plaque,20 x 24 x 15 in.,Bronze on rock,Public Display,Near Entrance,"75 Hagiwara Tea Garden Dr,",,District 1,Department Data,,,37.7701722,-122.4701557,POINT (-122.4701557 37.7701722),9,8,4,12
2012,"Tedrick, Bryan",Steel,Stainless Steel,Sunset Playground,"COLLECTION OF THE CITY AND COUNTY OF SAN FRACISCO, COMMISSIONED BY THE SAN FRANCISCO ARTS COMMISSION For Sunst Playground",2012.5.a-e,Pacific Breath,,Stainless Steel,Public Display,,"2201 Lawton St, San Francisco, CA 94122",,District 4,Automation,1,parcel,37.757217,-122.48667,POINT (-122.48667 37.757217),39,10,7,35
1994,"Richards, Peter","Plant, Soil, Granite, Lava Rock","Plant material, soil, granite, crushed lava rock",San Francisco General Hospital,Collection of the City and County of San Francisco; Commissioned by the San Francisco Art Commission for San Francisco General Hospital,1994.17,"Companion Place, a Complement to the Comfort Garden",420  x 1080 in.,"Plant material, soil, granite, crushed lava rock",City Agency,Building 80 Comfort Garden,"1001 Portrero Avenue, San Francisco, CA",,District 10,,,,,,,,,,
2006,"Buchen, Bill and Mary",Steel,"Painted steel, stainless steel,   steel",3rd Street Light Rail,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Third Street Light Rail Project,2007.12.1-3,Untitled (Third Street Light Rail Project),Light rail platform,"Painted steel, stainless steel,   steel on painted steel, concrete",Public Display,Southbound Platform,3rd and 20th St.,,District 10,Department Data,,,37.760471,-122.388618,POINT (-122.388618 37.760471),55,2,9,26
1986,"Hiramoto, Judy",Ceramic Tile,Ceramic tile,Mission Recreation Center,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for the Mission Recreation Center,1987.31,Animal Hopscotch,108  x 108 in.,Ceramic tile on concrete,Public Display,Courtyard,2450 Harrison St.,,District 9,Department Data,,,37.7581968,-122.4128127,POINT (-122.4128127 37.7581968),53,3,2,20
1934,"Wight, Clifford",Fresco,Fresco,Coit Tower,Collection of the City and County of San Francisco; Commissioned by the Public Works of Art Project for Coit Tower,1934.4.a,Ironworker,120 x 48 in.,Fresco,Public Display,1St Floor,"1 Telegraph Hill Blvd, San Francisco, CA 94133",,District 3,Automation,1,parcel,37.802312,-122.405884,POINT (-122.405884 37.802312),18,6,3,23
1998,"Riley, Cheryl",Bronze,Bronze,SFPD   Bayview Station,Collection of the City and County of San Francisco; Commissioned by the San Francsisco Arts Commission for the Bayview Police Station and partially funded by the Susie Tompkins Buell Foundation,1998.7.a-d,Indian Spoon Sconces,30  x 10  x 2 in.,Bronze,City Agency,Community Room,"201 Williams Ave, San Francisco, CA 94124",,District 10,Automation,1,parcel,37.729803,-122.39788,POINT (-122.39788 37.729803),86,2,9,1
2010,"Lin, Maya","Bronze, Wood,Video","Bronze, reclaimed redwood, and single channel video with audio",California Academy of Sciences,Collection of the City and County of San Francisco; Commissioned by the San Francisco Arts Commission for California Academy of Sciences,2013.2,What is Missing?,102  x 128  x 230 in.,"Bronze, reclaimed redwood, and single channel video with audio",Public Display,East Patio,55 Music Concourse Dr.,,District 1,Department Data,,,37.76904,-122.4835193,POINT (-122.4835193 37.76904),9,8,4,12
1923,"Dixon, Maynard",Oil,oil,Spring Valley Water Co. building,Commissioned by the Spring Valley Water Co.,1923.3,Landscape,96 x 192 in.,oil on canvas,Public Display,Lobby,425 Mason St.,,District 3,Department Data,,,37.7749295,-122.4194155,POINT (-122.4194155 37.7749295),32,1,10,20
1908,"Cummings, M. Earl",Bronze,Bronze,Golden Gate Park,Collection of the City and County of San Francisco; Gift of Suzanna Brown,1908.3.b,Lion,116  x 87  x 64 in.,Bronze on cast concrete,Public Display,8th Avenue Entrance At Fulton St. Northwest Corner,8th Avenue,,District 1,Department Data,,,37.773405,-122.465912,POINT (-122.465912 37.773405),5,8,4,11
2009,"deSoto, Lewis",Cotton,cotton thread tapestry,Laguna Honda Hospital,Collection of the City and County of San Francisco,2011.14.9,"1954-1997: Virginia Leishman, Nursing Director",,cotton thread tapestry,City Agency,Link Building Level 1,"375 Laguna Honda Blvd, San Francisco, CA 94131",,District 7,Automation,1,parcel,37.748644,-122.456145,POINT (-122.456145 37.748644),49,7,8,38
